survey_id,survey_date,survey_persons,survey_start,survey_end,parliament_id,parliament_name,institute_id,institute_name,tasker_id,tasker_name,result_ssw,result_tierschutzpartei,result_fdp,result_die-partei,result_familie,result_bvb-fw,result_cdu-csu,result_biw,result_cdu,result_gruene,result_werteunion,result_bfth,result_linke,result_bayernpartei,result_piraten,result_sonstige,result_freie-waehler,result_bsw,result_volt,result_plus-brandenburg,result_npd,result_spd,result_bunt-saar,result_oedp,result_afd,result_csu
3094,2023-07-20,1235,2023-07-18,2023-07-19,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,7.0,,,,28.0,,,13.0,,,4.0,,,10.0,,,,,,18.0,,,20.0,
3093,2023-07-20,1156,2023-07-13,2023-07-18,rheinland-pfalz,Landtag von Rheinland-Pfalz,infratest-dimap,Infratest dimap,swr-zur-sache-rheinland-pfalz,SWR Zur Sache Rheinland-Pfalz,,,5.0,,,,,,31.0,11.0,,,,,,6.0,6.0,,,,,25.0,,,16.0,
3092,2023-07-20,1195,2023-07-13,2023-07-18,baden-wuerttemberg,Landtag von Baden-Württemberg,infratest-dimap,Infratest dimap,swr,SWR,,,7.0,,,,,,26.0,24.0,,,,,,11.0,,,,,,13.0,,,19.0,
3091,2023-07-18,2502,2023-07-11,2023-07-17,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,26.0,,,15.0,,,4.0,,,10.0,,,,,,18.0,,,20.0,
3090,2023-07-17,2004,2023-07-14,2023-07-17,bundestag,Bundestag,insa,INSA,bild,BILD,,,7.0,,,,27.0,,,14.0,,,5.0,,,8.5,,,,,,18.0,,,20.5,
3089,2023-07-16,1184,2023-07-10,2023-07-14,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,7.0,,,,27.0,,,14.0,,,5.0,,,9.0,,,,,,18.0,,,20.0,
3088,2023-07-15,1393,2023-06-29,2023-07-05,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,7.0,,,,26.0,,,15.0,,,5.0,,,8.0,,,,,,19.0,,,20.0,
3087,2023-07-15,5503,2023-06-30,2023-07-14,bayern,Bayerischer Landtag,civey,Civey,augsburger-allgemeine,Augsburger Allgemeine,,,3.0,,,,,,,17.0,,,2.0,,,5.0,12.0,,,,,12.0,,,11.0,38.0
3086,2023-07-14,1346,2023-07-11,2023-07-13,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,7.0,,,,27.0,,,16.0,,,4.0,,,9.0,,,,,,17.0,,,20.0,
3085,2023-07-13,1000,2023-07-03,2023-07-10,thueringen,Thüringischer Landtag,insa,INSA,funke-medien-thueringen,FUNKE Medien Thüringen,,,4.0,,,,,,20.0,5.0,,,22.0,,,7.0,,,,,,10.0,,,32.0,
3084,2023-07-12,1101,2023-06-15,2023-06-30,niedersachsen,Niedersächsischer Landtag,allensbach,Allensbach,drei-quellen-mediengruppe,Drei Quellen-Mediengruppe,,,5.0,,,,,,29.0,13.0,,,3.0,,,4.0,,,,,,32.0,,,14.0,
3083,2023-07-12,1000,2023-07-07,2023-07-09,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,7.0,,,,26.0,,,14.0,,,5.0,,,8.0,,,,,,18.0,,,22.0,
3082,2023-07-11,2003,2023-07-04,2023-07-07,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,27.0,,,14.0,,,5.0,,,10.0,,,,,,18.0,,,19.0,
3081,2023-07-10,2008,2023-07-07,2023-07-10,bundestag,Bundestag,insa,INSA,bild,BILD,,,7.0,,,,26.0,,,14.0,,,5.0,,,8.5,,,,,,19.0,,,20.5,
3080,2023-07-08,1204,2023-07-03,2023-07-07,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,7.0,,,,27.0,,,13.0,,,5.0,,,9.0,,,,,,19.0,,,20.0,
3079,2023-07-08,1403,2023-06-28,2023-07-04,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,6.0,,,,27.0,,,15.0,,,5.0,,,9.0,,,,,,18.0,,,20.0,
3078,2023-07-07,1694,2023-06-30,2023-07-04,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,6.0,,,,27.0,,,14.0,,,6.0,,,6.0,1.0,,,,,18.0,,,21.0,
3077,2023-07-06,1305,2023-07-03,2023-07-05,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,7.0,,,,28.0,,,14.0,,,4.0,,,9.0,,,,,,18.0,,,20.0,
3076,2023-07-06,1000,2023-06-26,2023-07-03,mecklenburg-vorpommern,Landtag von Mecklenburg-Vorpommern,insa,INSA,nordkurier,Nordkurier,,,4.0,,,,,,18.0,6.0,,,10.0,,,6.0,,,,,,27.0,,,29.0,
3074,2023-07-05,1193,2023-06-28,2023-07-03,thueringen,Thüringischer Landtag,infratest-dimap,Infratest dimap,mdr,MDR,,,4.0,,,,,,21.0,5.0,,,20.0,,,6.0,,,,,,10.0,,,34.0,
3075,2023-07-04,1005,2023-06-28,2023-07-03,bundestag,Bundestag,gms,GMS,gms,GMS,,,7.0,,,,28.0,,,14.0,,,4.0,,,10.0,,,,,,17.0,,,20.0,
3073,2023-07-04,2501,2023-06-27,2023-07-03,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,6.0,,,,27.0,,,15.0,,,5.0,,,10.0,,,,,,18.0,,,19.0,
3072,2023-07-04,1300,2023-06-29,2023-07-04,bayern,Bayerischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,4.0,,,,,,,14.5,,,1.5,,,5.5,10.5,,,,,9.0,,,16.0,39.0
3071,2023-07-04,1006,2023-06-28,2023-07-03,bayern,Bayerischer Landtag,gms,GMS,sat-1-bayern-antenne-bayern,SAT.1 Bayern / Antenne Bayern,,,4.0,,,,,,,15.0,,,2.0,1.0,,4.0,12.0,,,,,9.0,,,13.0,40.0
3070,2023-07-04,1000,2023-06-26,2023-07-03,brandenburg,Brandenburgischer Landtag,insa,INSA,bild,BILD,,,3.0,,,5.0,,,18.0,9.0,,,10.0,,,6.0,,,,,,21.0,,,28.0,
3069,2023-07-03,2897,2023-06-30,2023-07-03,bundestag,Bundestag,insa,INSA,bild,BILD,,,6.5,,,,25.5,,,14.5,,,5.0,,,8.5,,,,,,19.0,,,21.0,
3068,2023-07-01,1400,2023-06-23,2023-07-01,hessen,Hessischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,5.0,,,,,,26.0,18.0,,,2.5,,,6.0,3.5,,,,,20.0,,,19.0,
3067,2023-07-01,1401,2023-06-26,2023-06-30,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,7.0,,,,26.0,,,14.0,,,5.0,,,9.0,,,,,,19.0,,,20.0,
3066,2023-07-01,1408,2023-06-20,2023-06-27,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,7.0,,,,26.0,,,15.0,,,5.0,,,10.0,,,,,,18.0,,,19.0,
3065,2023-06-30,1379,2023-06-27,2023-06-29,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,6.0,,,,28.0,,,16.0,,,5.0,,,8.0,,,,,,18.0,,,19.0,
3064,2023-06-29,1039,2023-06-09,2023-06-22,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,8.0,,,,31.0,,,15.0,,,4.0,,,6.0,,,,,,19.0,,,17.0,
3063,2023-06-27,1000,2023-06-21,2023-06-26,sachsen-anhalt,Landtag von Sachsen-Anhalt,insa,INSA,bild,BILD,,,6.0,,,,,,31.0,6.0,,,9.0,,,10.0,,,,,,9.0,,,29.0,
3062,2023-06-27,2506,2023-06-20,2023-06-26,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,27.0,,,15.0,,,4.0,,,10.0,,,,,,18.0,,,19.0,
3061,2023-06-26,1399,2023-06-22,2023-06-25,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,6.0,,,,24.0,,,14.5,,,4.5,,,9.0,,,,,,21.0,,,21.0,
3060,2023-06-26,2004,2023-06-23,2023-06-26,bundestag,Bundestag,insa,INSA,bild,BILD,,,6.5,,,,26.5,,,13.5,,,4.5,,,9.0,,,,,,19.5,,,20.5,
3059,2023-06-24,1406,2023-06-14,2023-06-20,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,7.0,,,,27.0,,,15.0,,,4.0,,,8.0,,,,,,19.0,,,20.0,
3058,2023-06-24,1203,2023-06-19,2023-06-23,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,7.0,,,,26.0,,,13.0,,,4.0,,,10.0,,,,,,20.0,,,20.0,
3057,2023-06-23,1191,2023-06-20,2023-06-21,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,6.0,,,,29.0,,,15.0,,,4.0,,,10.0,,,,,,17.0,,,19.0,
3056,2023-06-20,2503,2023-06-13,2023-06-19,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,27.0,,,15.0,,,4.0,,,10.0,,,,,,18.0,,,19.0,
3054,2023-06-19,2006,2023-06-16,2023-06-19,bundestag,Bundestag,insa,INSA,bild,BILD,,,7.5,,,,26.5,,,13.5,,,4.5,,,8.0,,,,,,20.0,,,20.0,
3052,2023-06-18,1159,2023-06-12,2023-06-15,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,infratest-dimap,Infratest dimap,wdr-westpol,WDR-Westpol,,,6.0,,,,,,32.0,16.0,,,3.0,,,6.0,,,,,,22.0,,,15.0,
3055,2023-06-17,5501,2023-06-02,2023-06-16,bayern,Bayerischer Landtag,civey,Civey,augsburger-allgemeine,Augsburger Allgemeine,,,4.0,,,,,,,16.0,,,2.0,,,6.0,11.0,,,,,11.0,,,10.0,40.0
3053,2023-06-17,1203,2023-06-12,2023-06-16,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,8.0,,,,27.0,,,13.0,,,4.0,,,9.0,,,,,,20.0,,,19.0,
3051,2023-06-17,1387,2023-06-06,2023-06-13,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,6.0,,,,27.0,,,15.0,,,5.0,,,8.0,,,,,,20.0,,,19.0,
3050,2023-06-16,10031,2023-06-09,2023-06-16,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,7.0,,,,25.0,,,16.0,,,5.0,,,8.0,,,,,,19.0,,,20.0,
3049,2023-06-16,1000,2023-06-05,2023-06-12,hessen,Hessischer Landtag,insa,INSA,bild,BILD,,,7.0,,,,,,29.0,18.0,,,4.0,,,4.0,3.0,,,,,22.0,,,13.0,
3048,2023-06-16,1506,2023-05-29,2023-06-07,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,forsa,Forsa,nrw-tageszeitungen,NRW-Tageszeitungen,,,5.0,,,,,,37.0,14.0,,,3.0,,,7.0,,,,,,21.0,,,13.0,
3047,2023-06-16,1224,2023-06-13,2023-06-15,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,6.0,,,,28.0,,,16.0,,,5.0,,,8.0,,,,,,19.0,,,18.0,
3046,2023-06-13,2504,2023-06-06,2023-06-12,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,29.0,,,14.0,,,4.0,,,9.0,,,,,,18.0,,,19.0,
3045,2023-06-12,1558,2023-06-08,2023-06-12,sachsen,Sächsischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,5.0,,,,,,30.0,7.0,,,9.0,,,6.5,,,,,,10.0,,,32.5,
3044,2023-06-12,2003,2023-06-09,2023-06-12,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.0,,,,27.0,,,13.0,,,4.5,,,8.0,,,,,,20.0,,,19.5,
3042,2023-06-10,1201,2023-06-05,2023-06-09,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,8.0,,,,27.0,,,13.0,,,5.0,,,8.0,,,,,,20.0,,,19.0,
3041,2023-06-10,1402,2023-05-31,2023-06-06,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,7.0,,,,27.0,,,15.0,,,5.0,,,8.0,,,,,,20.0,,,18.0,
3043,2023-06-09,1000,2023-05-22,2023-06-01,brandenburg,Brandenburgischer Landtag,ifm-berlin,IFM Berlin,die-linke-brandenburg,Die Linke Brandenburg,,,4.0,,,8.0,,,17.0,10.0,,,12.0,,,2.0,,,,,,24.0,,,24.0,
3040,2023-06-09,1000,2023-06-02,2023-06-04,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,8.0,,,,28.0,,,13.0,,,6.0,,,6.0,,,,,,20.0,,,19.0,
3039,2023-06-09,1628,2023-06-02,2023-06-07,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,5.0,,,,28.0,,,13.0,,,6.0,,,7.0,1.0,,,,,19.0,,,20.0,
3038,2023-06-06,1001,2023-05-31,2023-06-05,bayern,Bayerischer Landtag,gms,GMS,sat-1-bayern,SAT.1 Bayern,,,4.0,,,,,,,14.0,,,2.0,1.0,,5.0,11.0,,,,,10.0,,,12.0,41.0
3037,2023-06-06,1001,2023-05-31,2023-06-05,bundestag,Bundestag,gms,GMS,gms,GMS,,,7.0,,,,29.0,,,15.0,,,4.0,,,8.0,,,,,,18.0,,,19.0,
3036,2023-06-06,2505,2023-05-30,2023-06-05,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,30.0,,,14.0,,,4.0,,,10.0,,,,,,18.0,,,17.0,
3035,2023-06-05,2009,2023-06-02,2023-06-05,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.0,,,,26.5,,,13.5,,,5.0,,,8.0,,,,,,19.0,,,19.0,
3034,2023-06-03,1205,2023-05-30,2023-06-02,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,9.0,,,,27.0,,,13.0,,,5.0,,,8.0,,,,,,19.0,,,19.0,
3033,2023-06-03,1379,2023-05-23,2023-05-30,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,8.0,,,,27.0,,,15.0,,,5.0,,,8.0,,,,,,20.0,,,17.0,
3032,2023-06-02,1100,2023-06-01,2023-06-02,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,8.0,,,,27.0,,,13.0,,,4.0,,,8.0,,,,,,21.0,,,19.0,
3031,2023-06-01,1302,2023-05-30,2023-05-31,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,7.0,,,,29.0,,,15.0,,,4.0,,,9.0,,,,,,18.0,,,18.0,
3030,2023-05-31,2004,2023-05-26,2023-05-30,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.5,,,,28.0,,,13.0,,,4.5,,,7.5,,,,,,20.5,,,18.0,
3029,2023-05-30,1000,2023-05-16,2023-05-22,bayern,Bayerischer Landtag,insa,INSA,bild,BILD,,,5.0,,,,,,,15.0,,,2.0,,,4.0,11.0,,,,,11.0,,,12.0,40.0
3028,2023-05-30,2001,2023-05-23,2023-05-26,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,29.0,,,14.0,,,5.0,,,10.0,,,,,,18.0,,,17.0,
3027,2023-05-28,904,2023-05-16,2023-05-28,thueringen,Thüringischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,6.0,,,,,,17.5,4.0,,,25.0,,,7.5,,,,,,10.0,,,30.0,
3026,2023-05-28,987,2023-05-16,2023-05-28,sachsen,Sächsischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,4.0,,,,,,31.0,7.0,,,9.5,,,7.0,,,,,,9.5,,,32.0,
3025,2023-05-28,732,2023-05-16,2023-05-28,sachsen-anhalt,Landtag von Sachsen-Anhalt,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,6.0,,,,,,37.0,4.0,,,10.0,,,5.0,,,,,,12.0,,,26.0,
3024,2023-05-27,1207,2023-05-22,2023-05-26,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,9.0,,,,28.0,,,13.0,,,4.0,,,8.0,,,,,,20.0,,,18.0,
3023,2023-05-27,1321,2023-05-16,2023-05-23,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,8.0,,,,29.0,,,15.0,,,5.0,,,9.0,,,,,,18.0,,,16.0,
3022,2023-05-26,1257,2023-05-23,2023-05-25,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,6.0,,,,28.0,,,16.0,,,5.0,,,8.0,,,,,,20.0,,,17.0,
3021,2023-05-24,1100,2023-05-21,2023-05-24,bayern,Bayerischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,6.0,,,,,,,12.5,,,1.5,,,5.0,12.0,,,,,10.0,,,12.0,41.0
3020,2023-05-23,1000,2023-05-08,2023-05-15,rheinland-pfalz,Landtag von Rheinland-Pfalz,insa,INSA,bild,BILD,,,6.0,,,,,,27.0,11.0,,,2.0,,,7.0,5.0,,,,,28.0,,,14.0,
3019,2023-05-23,2003,2023-05-16,2023-05-22,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,30.0,,,14.0,,,5.0,,,10.0,,,,,,18.0,,,16.0,
3018,2023-05-22,1002,2023-05-17,2023-05-22,hessen,Hessischer Landtag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,7.0,,,,,,29.0,16.0,,,2.0,,,6.5,3.0,,,,,23.5,,,13.0,
3017,2023-05-22,2004,2023-05-19,2023-05-22,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.5,,,,27.5,,,14.0,,,5.0,,,7.5,,,,,,20.5,,,17.0,
3016,2023-05-20,1195,2023-05-15,2023-05-19,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,8.0,,,,28.0,,,14.0,,,5.0,,,7.0,,,,,,21.0,,,17.0,
3015,2023-05-20,1401,2023-05-09,2023-05-16,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,8.0,,,,28.0,,,16.0,,,5.0,,,9.0,,,,,,18.0,,,16.0,
3014,2023-05-18,1001,2023-04-28,2023-05-10,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,8.0,,,,32.0,,,16.0,,,5.0,,,6.0,,,,,,18.0,,,15.0,
3013,2023-05-16,1176,2023-05-09,2023-05-13,bayern,Bayerischer Landtag,infratest-dimap,Infratest dimap,bayerischer-rundfunk,Bayerischer Rundfunk,,,4.0,,,,,,,16.0,,,,,,6.0,12.0,,,,,11.0,,,12.0,39.0
3012,2023-05-16,2503,2023-05-09,2023-05-15,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,30.0,,,15.0,,,4.0,,,10.0,,,,,,17.0,,,16.0,
3011,2023-05-15,2010,2023-05-12,2023-05-15,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.5,,,,28.0,,,14.5,,,5.0,,,7.5,,,,,,20.0,,,16.5,
3010,2023-05-14,1205,2023-05-08,2023-05-12,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,9.0,,,,28.0,,,15.0,,,4.0,,,8.0,,,,,,20.0,,,16.0,
3009,2023-05-13,1405,2023-05-03,2023-05-09,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,8.0,,,,29.0,,,17.0,,,5.0,,,7.0,,,,,,18.0,,,16.0,
3008,2023-05-13,700,2023-05-08,2023-05-13,bremen,Bremische Bürgerschaft,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,5.5,,,,,10.0,25.5,13.0,,,11.0,,,6.0,,,,,,29.0,,,,
3007,2023-05-12,1700,2023-05-05,2023-05-09,bundestag,Bundestag,yougov,YouGov,yougov,YouGov,,,5.0,,,,31.0,,,16.0,,,6.0,,,7.0,2.0,,,,,16.0,,,17.0,
3006,2023-05-12,1220,2023-05-09,2023-05-10,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,8.0,,,,28.0,,,16.0,,,5.0,,,9.0,,,,,,18.0,,,16.0,
3005,2023-05-11,1088,2023-05-10,2023-05-11,bremen,Bremische Bürgerschaft,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,6.0,,,,,10.0,26.0,13.0,,,11.0,,,5.0,,,,,,29.0,,,,
3004,2023-05-11,1000,2023-05-05,2023-05-07,bundestag,Bundestag,ipsos,Ipsos,ipsos,Ipsos,,,8.0,,,,29.0,,,15.0,,,5.0,,,8.0,,,,,,19.0,,,16.0,
3001,2023-05-09,1000,2023-05-02,2023-05-08,bremen,Bremische Bürgerschaft,insa,INSA,bild,BILD,,,6.0,,,,,8.0,28.0,12.0,,,9.0,,,7.0,,,,,,30.0,,,,
3000,2023-05-09,2505,2023-05-02,2023-05-08,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,29.0,,,16.0,,,4.0,,,10.0,,,,,,18.0,,,16.0,
2999,2023-05-08,2008,2023-05-05,2023-05-08,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.0,,,,28.0,,,14.0,,,4.5,,,8.0,,,,,,20.0,,,16.5,
2998,2023-05-06,1204,2023-05-02,2023-05-05,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,9.0,,,,28.0,,,14.0,,,4.0,,,9.0,,,,,,20.0,,,16.0,
2997,2023-05-06,1394,2023-04-26,2023-05-02,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,8.0,,,,31.0,,,16.0,,,4.0,,,8.0,,,,,,17.0,,,16.0,
2996,2023-05-05,1225,2023-05-02,2023-05-04,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,6.0,,,,30.0,,,17.0,,,5.0,,,8.0,,,,,,19.0,,,15.0,
2995,2023-05-05,1024,2023-04-27,2023-05-04,bremen,Bremische Bürgerschaft,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,6.0,,,,,9.0,27.0,13.0,,,9.0,,,6.0,,,,,,30.0,,,,
2994,2023-05-04,1000,2023-04-17,2023-04-24,hessen,Hessischer Landtag,insa,INSA,bild,BILD,,,7.0,,,,,,30.0,20.0,,,4.0,,,3.0,3.0,,,,,21.0,,,12.0,
2993,2023-05-04,1360,2023-05-02,2023-05-03,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,7.0,,,,30.0,,,16.0,,,5.0,,,9.0,,,,,,17.0,,,16.0,
2992,2023-05-04,1450,2023-05-01,2023-05-03,bremen,Bremische Bürgerschaft,infratest-dimap,Infratest dimap,ard,ARD,,,6.0,,,,,9.0,27.0,13.0,,,10.0,,,5.0,,,,,,30.0,,,,
2991,2023-05-03,727,2023-04-29,2023-05-03,bremen,Bremische Bürgerschaft,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,6.0,,,,,7.5,26.0,15.5,,,8.0,,,5.0,,,,,,32.0,,,,
2990,2023-05-03,1000,2023-04-24,2023-05-02,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,insa,INSA,bild,BILD,,,7.0,,,,,,36.0,17.0,,,3.0,,,6.0,,,,,,22.0,,,9.0,
2989,2023-05-03,1005,2023-04-26,2023-05-02,bayern,Bayerischer Landtag,gms,GMS,sat-1-bayern,SAT.1 Bayern,,,4.0,,,,,,,16.0,,,3.0,2.0,,4.0,9.0,,,,,11.0,,,10.0,41.0
3003,2023-05-03,1009,2023-04-20,2023-04-28,bayern,Bayerischer Landtag,forsa,Forsa,sueddeutsche-zeitung,Süddeutsche Zeitung,,,4.0,,,,,,,15.0,,,2.0,,,8.0,10.0,,,,,10.0,,,10.0,41.0
2988,2023-05-02,2006,2023-04-28,2023-05-02,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.0,,,,27.0,,,15.0,,,4.5,,,8.0,,,,,,21.0,,,16.5,
2987,2023-05-02,2007,2023-04-25,2023-04-28,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,7.0,,,,30.0,,,16.0,,,4.0,,,10.0,,,,,,17.0,,,16.0,
3002,2023-05-02,2402,2023-02-16,2023-05-01,sachsen,Sächsischer Landtag,civey,Civey,saechsische-zeitung,Sächsische Zeitung,,,4.0,,,,,,34.0,9.0,,,10.0,,,9.0,,,,,,8.0,,,26.0,
2985,2023-04-30,1400,2023-04-26,2023-04-30,bundestag,Bundestag,institut-wahlkreisprognose,Institut Wahlkreisprognose,institut-wahlkreisprognose,Institut Wahlkreisprognose,,,10.5,,,,27.5,,,14.0,,,3.5,,,8.5,,,,,,21.0,,,15.0,
2984,2023-04-30,1202,2023-04-24,2023-04-28,bundestag,Bundestag,insa,INSA,bild-am-sonntag,BILD am Sonntag,,,8.0,,,,28.0,,,14.0,,,5.0,,,8.0,,,,,,21.0,,,16.0,
2986,2023-04-29,500,2023-04-21,2023-04-28,bremen,Bremische Bürgerschaft,insa,INSA,buerger-in-wut,Bürger in Wut,,,7.0,,,,,7.0,30.0,15.0,,,6.0,,,5.0,,,,,,30.0,,,,
2983,2023-04-29,1426,2023-04-18,2023-04-25,bundestag,Bundestag,verian-emnid,Verian (Emnid),focus,FOCUS,,,7.0,,,,30.0,,,16.0,,,5.0,,,8.0,,,,,,18.0,,,16.0,
2982,2023-04-27,1000,2023-04-17,2023-04-24,thueringen,Thüringischer Landtag,insa,INSA,funke-medien-thueringen,FUNKE Medien Thüringen,,,5.0,,,,,,21.0,6.0,,,22.0,,,7.0,,,,,,11.0,,,28.0,
2981,2023-04-27,1160,2023-04-20,2023-04-25,schleswig-holstein,Landtag von Schleswig-Holstein,infratest-dimap,Infratest dimap,ndr,NDR,7.0,,8.0,,,,,,38.0,17.0,,,,,,7.0,,,,,,15.0,,,8.0,
2979,2023-04-26,1200,2023-04-19,2023-04-24,brandenburg,Brandenburgischer Landtag,infratest-dimap,Infratest dimap,rbb-brandenburg-aktuell-antenne-brandenburg,RBB Brandenburg aktuell / Antenne Brandenburg,,,5.0,,,5.0,,,23.0,9.0,,,7.0,,,6.0,,,,,,22.0,,,23.0,
