institute,date,election,sample_size,election_date,days_to_election,cdu,spd,fdp,gru,lin,afd,oth
allensbach,2016-05-17,2017.0,1474.0,2017-09-24,495.0,33.5,21.0,8.0,11.5,9.0,12.5,4.5
infratest_dimap,2017-07-06,2017.0,1500.0,2017-09-24,80.0,39.0,23.0,9.0,8.0,9.0,9.0,3.0
forsa,2015-12-29,2017.0,1501.0,2017-09-24,635.0,38.0,23.0,5.0,10.0,10.0,8.0,6.0
infratest_dimap,2015-04-02,2017.0,1501.0,2017-09-24,906.0,41.0,25.0,4.0,10.0,9.0,6.0,5.0
infratest_dimap,2015-07-02,2017.0,1501.0,2017-09-24,815.0,40.0,25.0,5.0,11.0,10.0,5.0,4.0
forsa,2014-11-19,2017.0,2501.0,2017-09-24,1040.0,42.0,22.0,3.0,10.0,9.0,7.0,7.0
infratest_dimap,2015-10-01,2017.0,1501.0,2017-09-24,724.0,40.0,24.0,5.0,10.0,9.0,6.0,6.0
emnid,2015-06-06,2017.0,1467.0,2017-09-24,841.0,40.0,25.0,5.0,10.0,10.0,5.0,5.0
forsa,2014-08-20,2017.0,2502.0,2017-09-24,1131.0,42.0,24.0,3.0,10.0,9.0,5.0,7.0
forsa,2017-01-25,2017.0,2504.0,2017-09-24,242.0,37.0,21.0,6.0,10.0,9.0,12.0,5.0
fgruppe_wahlen,2015-03-27,2017.0,1219.0,2017-09-24,912.0,41.0,25.0,3.0,11.0,9.0,6.0,5.0
emnid,2017-02-25,2017.0,1880.0,2017-09-24,211.0,32.0,32.0,7.0,7.0,8.0,9.0,5.0
emnid,2015-09-19,2017.0,1882.0,2017-09-24,736.0,40.0,24.0,5.0,10.0,9.0,5.0,7.0
forsa,2015-02-25,2017.0,2501.0,2017-09-24,942.0,42.0,24.0,5.0,9.0,9.0,6.0,5.0
forsa,2015-10-28,2017.0,2501.0,2017-09-24,697.0,36.0,24.0,6.0,11.0,9.0,6.0,8.0
forsa,2015-12-02,2017.0,2501.0,2017-09-24,662.0,39.0,24.0,5.0,10.0,9.0,6.0,7.0
fgruppe_wahlen,2014-01-17,2017.0,1237.0,2017-09-24,1346.0,43.0,24.0,4.0,9.0,10.0,4.0,6.0
fgruppe_wahlen,2015-11-27,2017.0,1246.0,2017-09-24,667.0,39.0,25.0,4.0,9.0,8.0,9.0,6.0
emnid,2016-05-14,2017.0,1922.0,2017-09-24,498.0,33.0,23.0,5.0,13.0,9.0,13.0,4.0
forsa,2016-03-09,2017.0,2501.0,2017-09-24,564.0,35.0,23.0,6.0,11.0,9.0,10.0,6.0
gms,2013-11-19,2017.0,1009.0,2017-09-24,1405.0,41.0,25.0,4.0,9.0,9.0,5.0,7.0
infratest_dimap,2017-06-08,2017.0,1503.0,2017-09-24,108.0,38.0,24.0,10.0,7.0,8.0,9.0,4.0
infratest_dimap,2017-09-07,2017.0,1503.0,2017-09-24,17.0,37.0,21.0,9.0,8.0,10.0,11.0,4.0
infratest_dimap,2017-09-14,2017.0,1503.0,2017-09-24,10.0,37.0,20.0,9.5,7.5,9.0,12.0,5.0
infratest_dimap,2014-06-05,2017.0,1504.0,2017-09-24,1207.0,38.0,26.0,4.0,11.0,9.0,7.0,5.0
infratest_dimap,2014-11-06,2017.0,1504.0,2017-09-24,1053.0,41.0,25.0,3.0,10.0,9.0,7.0,5.0
infratest_dimap,2015-07-30,2017.0,1504.0,2017-09-24,787.0,42.0,24.0,5.0,11.0,9.0,4.0,5.0
infratest_dimap,2016-01-07,2017.0,1504.0,2017-09-24,626.0,39.0,24.0,4.0,11.0,8.0,9.0,5.0
insa,2014-07-14,2017.0,2018.0,2017-09-24,1168.0,40.0,24.0,3.5,11.0,9.0,6.0,6.5
insa,2014-09-24,2017.0,2019.0,2017-09-24,1096.0,39.5,24.0,3.0,10.0,9.0,8.0,6.5
insa,2015-01-20,2017.0,2019.0,2017-09-24,978.0,42.0,23.0,3.5,10.0,9.0,7.0,5.5
insa,2015-03-02,2017.0,2019.0,2017-09-24,937.0,41.0,24.0,3.0,9.5,9.0,7.5,6.0
insa,2014-06-23,2017.0,2020.0,2017-09-24,1189.0,40.5,24.0,3.0,11.0,9.0,6.0,6.5
insa,2014-09-16,2017.0,2020.0,2017-09-24,1104.0,39.0,25.0,3.5,10.0,9.5,7.0,6.0
insa,2014-11-05,2017.0,2020.0,2017-09-24,1054.0,41.0,25.0,2.5,9.0,9.0,8.0,5.5
insa,2016-08-23,2017.0,2020.0,2017-09-24,397.0,31.0,21.0,6.5,11.5,10.5,14.0,5.5
insa,2016-01-04,2017.0,2022.0,2017-09-24,629.0,36.0,22.5,5.0,10.0,10.0,9.5,7.0
insa,2016-03-21,2017.0,2022.0,2017-09-24,552.0,33.0,22.0,7.0,11.0,10.5,12.0,4.5
emnid,2016-02-27,2017.0,1978.0,2017-09-24,575.0,36.0,24.0,5.0,10.0,9.0,11.0,5.0
insa,2015-03-31,2017.0,1978.0,2017-09-24,908.0,43.0,23.5,3.0,10.0,9.0,6.0,5.5
emnid,2014-06-15,2017.0,2311.0,2017-09-24,1197.0,39.0,25.0,4.0,11.0,10.0,6.0,5.0
forsa,2016-12-28,2017.0,2504.0,2017-09-24,270.0,38.0,20.0,5.0,10.0,9.0,12.0,6.0
fgruppe_wahlen,2017-03-10,2017.0,1212.0,2017-09-24,198.0,34.0,32.0,5.0,7.0,8.0,9.0,5.0
forsa,2014-11-12,2017.0,2502.0,2017-09-24,1047.0,41.0,23.0,3.0,9.0,10.0,8.0,6.0
emnid,2015-10-24,2017.0,2312.0,2017-09-24,701.0,36.0,26.0,5.0,10.0,10.0,7.0,6.0
emnid,2014-04-20,2017.0,2313.0,2017-09-24,1253.0,40.0,25.0,4.0,10.0,9.0,6.0,6.0
emnid,2014-11-16,2017.0,2313.0,2017-09-24,1043.0,41.0,24.0,3.0,10.0,9.0,7.0,6.0
emnid,2015-03-07,2017.0,2318.0,2017-09-24,932.0,40.0,25.0,4.0,10.0,9.0,7.0,5.0
emnid,2014-09-21,2017.0,2319.0,2017-09-24,1099.0,40.0,25.0,3.0,9.0,9.0,8.0,6.0
emnid,2015-11-21,2017.0,2319.0,2017-09-24,673.0,37.0,26.0,5.0,9.0,9.0,7.0,7.0
fgruppe_wahlen,2014-04-11,2017.0,1226.0,2017-09-24,1262.0,41.0,25.0,4.0,10.0,10.0,4.0,6.0
emnid,2014-10-11,2017.0,2323.0,2017-09-24,1079.0,42.0,24.0,2.0,10.0,8.0,8.0,6.0
forsa,2016-11-16,2017.0,2503.0,2017-09-24,312.0,35.0,23.0,6.0,11.0,10.0,10.0,5.0
fgruppe_wahlen,2015-06-12,2017.0,1230.0,2017-09-24,835.0,41.0,25.0,4.0,11.0,10.0,4.0,5.0
fgruppe_wahlen,2017-02-17,2017.0,1231.0,2017-09-24,219.0,34.0,30.0,6.0,9.0,7.0,10.0,4.0
fgruppe_wahlen,2016-09-23,2017.0,1241.0,2017-09-24,366.0,33.0,22.0,5.0,13.0,10.0,13.0,4.0
forsa,2014-03-05,2017.0,2500.0,2017-09-24,1299.0,40.0,22.0,4.0,10.0,11.0,6.0,7.0
emnid,2017-07-29,2017.0,1921.0,2017-09-24,57.0,38.0,24.0,8.0,8.0,9.0,9.0,4.0
forsa,2016-03-22,2017.0,2501.0,2017-09-24,551.0,35.0,20.0,6.0,13.0,8.0,13.0,5.0
emnid,2013-10-13,2017.0,1833.0,2017-09-24,1442.0,42.0,25.0,3.0,9.0,10.0,6.0,5.0
emnid,2017-05-13,2017.0,1837.0,2017-09-24,134.0,37.0,27.0,6.0,8.0,10.0,8.0,4.0
emnid,2016-05-07,2017.0,1838.0,2017-09-24,505.0,32.0,22.0,6.0,12.0,9.0,14.0,5.0
emnid,2016-06-11,2017.0,1838.0,2017-09-24,470.0,34.0,21.0,6.0,14.0,9.0,11.0,5.0
emnid,2017-06-03,2017.0,1838.0,2017-09-24,113.0,38.0,27.0,7.0,7.0,8.0,8.0,5.0
emnid,2015-07-12,2017.0,1842.0,2017-09-24,805.0,42.0,26.0,4.0,10.0,10.0,3.0,5.0
emnid,2015-11-28,2017.0,2356.0,2017-09-24,666.0,38.0,25.0,4.0,10.0,10.0,8.0,5.0
fgruppe_wahlen,2017-09-15,2017.0,1383.0,2017-09-24,9.0,36.0,23.0,10.0,8.0,9.0,10.0,4.0
emnid,2015-01-24,2017.0,1850.0,2017-09-24,974.0,41.0,25.0,4.0,10.0,9.0,6.0,5.0
emnid,2016-06-04,2017.0,1851.0,2017-09-24,477.0,33.0,22.0,6.0,13.0,9.0,12.0,5.0
infratest_dimap,2015-11-20,2017.0,1851.0,2017-09-24,674.0,37.0,25.0,5.0,10.0,8.0,9.0,6.0
emnid,2015-03-28,2017.0,1854.0,2017-09-24,911.0,42.0,25.0,5.0,9.0,8.0,6.0,5.0
emnid,2015-08-08,2017.0,1858.0,2017-09-24,778.0,43.0,24.0,4.0,10.0,10.0,4.0,5.0
emnid,2014-04-27,2017.0,1859.0,2017-09-24,1246.0,41.0,24.0,4.0,10.0,10.0,5.0,6.0
emnid,2015-02-07,2017.0,1859.0,2017-09-24,960.0,40.0,26.0,3.0,10.0,10.0,5.0,6.0
emnid,2015-08-01,2017.0,1860.0,2017-09-24,785.0,43.0,24.0,4.0,10.0,9.0,3.0,7.0
emnid,2014-08-17,2017.0,1865.0,2017-09-24,1134.0,41.0,27.0,3.0,10.0,9.0,4.0,6.0
emnid,2016-10-08,2017.0,1866.0,2017-09-24,351.0,32.0,23.0,6.0,12.0,10.0,12.0,5.0
forsa,2014-05-21,2017.0,2501.0,2017-09-24,1222.0,40.0,24.0,4.0,10.0,10.0,6.0,6.0
emnid,2015-08-22,2017.0,2311.0,2017-09-24,764.0,42.0,24.0,4.0,10.0,10.0,4.0,6.0
emnid,2015-08-29,2017.0,2311.0,2017-09-24,757.0,41.0,24.0,4.0,10.0,10.0,4.0,7.0
forsa,2014-09-10,2017.0,2502.0,2017-09-24,1110.0,42.0,23.0,3.0,9.0,9.0,7.0,7.0
emnid,2015-04-11,2017.0,1404.0,2017-09-24,897.0,41.0,25.0,4.0,10.0,9.0,5.0,6.0
emnid,2016-04-02,2017.0,1405.0,2017-09-24,540.0,33.0,22.0,6.0,13.0,8.0,13.0,5.0
allensbach,2016-09-22,2017.0,1407.0,2017-09-24,367.0,33.5,24.0,7.0,11.0,7.0,12.5,5.0
allensbach,2017-04-25,2017.0,1407.0,2017-09-24,152.0,36.0,31.0,6.0,7.0,9.0,7.0,4.0
forsa,2014-10-15,2017.0,2505.0,2017-09-24,1075.0,40.0,23.0,3.0,10.0,9.0,8.0,7.0
emnid,2015-12-12,2017.0,2321.0,2017-09-24,652.0,37.0,26.0,4.0,9.0,10.0,8.0,6.0
forsa,2015-10-07,2017.0,2505.0,2017-09-24,718.0,39.0,25.0,5.0,9.0,9.0,7.0,6.0
forsa,2016-01-27,2017.0,2505.0,2017-09-24,606.0,36.0,24.0,5.0,10.0,10.0,10.0,5.0
forsa,2016-03-16,2017.0,2505.0,2017-09-24,557.0,35.0,22.0,7.0,10.0,10.0,11.0,5.0
forsa,2016-06-15,2017.0,2505.0,2017-09-24,466.0,33.0,21.0,6.0,13.0,10.0,11.0,6.0
fgruppe_wahlen,2015-07-03,2017.0,1234.0,2017-09-24,814.0,41.0,26.0,4.0,11.0,9.0,4.0,5.0
emnid,2016-06-25,2017.0,1905.0,2017-09-24,456.0,32.0,23.0,6.0,13.0,9.0,12.0,5.0
forsa,2016-02-17,2017.0,2501.0,2017-09-24,585.0,35.0,23.0,6.0,11.0,10.0,9.0,6.0
infratest_dimap,2016-08-26,2017.0,1008.0,2017-09-24,394.0,33.0,22.0,5.0,12.0,9.0,13.0,6.0
forsa,2013-10-23,2017.0,2500.0,2017-09-24,1432.0,43.0,25.0,4.0,8.0,9.0,5.0,6.0
forsa,2013-11-06,2017.0,2500.0,2017-09-24,1418.0,42.0,25.0,3.0,9.0,9.0,5.0,7.0
forsa,2013-11-27,2017.0,2500.0,2017-09-24,1397.0,42.0,23.0,3.0,9.0,10.0,5.0,8.0
forsa,2016-06-08,2017.0,2501.0,2017-09-24,473.0,34.0,21.0,7.0,13.0,10.0,10.0,5.0
infratest_dimap,2013-10-25,2017.0,1028.0,2017-09-24,1430.0,40.0,27.0,4.0,9.0,9.0,5.0,6.0
infratest_dimap,2017-05-11,2017.0,1500.0,2017-09-24,136.0,37.0,27.0,8.0,8.0,7.0,10.0,3.0
infratest_dimap,2015-09-03,2017.0,1501.0,2017-09-24,752.0,42.0,24.0,4.0,12.0,8.0,4.0,6.0
forsa,2014-06-11,2017.0,2501.0,2017-09-24,1201.0,39.0,23.0,4.0,9.0,10.0,8.0,7.0
forsa,2014-07-30,2017.0,2501.0,2017-09-24,1152.0,43.0,22.0,3.0,10.0,10.0,5.0,7.0
forsa,2015-01-21,2017.0,2502.0,2017-09-24,977.0,42.0,22.0,3.0,10.0,10.0,6.0,7.0
forsa,2015-02-18,2017.0,2502.0,2017-09-24,949.0,43.0,23.0,5.0,10.0,8.0,5.0,6.0
forsa,2015-03-04,2017.0,2502.0,2017-09-24,935.0,41.0,24.0,5.0,9.0,9.0,7.0,5.0
fgruppe_wahlen,2016-04-22,2017.0,1226.0,2017-09-24,520.0,33.0,22.0,7.0,14.0,8.0,12.0,4.0
fgruppe_wahlen,2015-05-22,2017.0,1230.0,2017-09-24,856.0,40.0,26.0,4.0,11.0,9.0,5.0,5.0
forsa,2015-07-08,2017.0,2502.0,2017-09-24,809.0,42.0,23.0,5.0,11.0,10.0,4.0,5.0
forsa,2016-01-19,2017.0,2501.0,2017-09-24,614.0,37.0,23.0,5.0,10.0,9.0,10.0,6.0
forsa,2016-02-03,2017.0,2501.0,2017-09-24,599.0,36.0,24.0,5.0,10.0,9.0,10.0,6.0
forsa,2015-11-25,2017.0,2502.0,2017-09-24,669.0,39.0,24.0,5.0,10.0,9.0,7.0,6.0
forsa,2013-10-01,2017.0,2499.0,2017-09-24,1454.0,42.0,25.0,4.0,8.0,9.0,5.0,7.0
forsa,2016-02-24,2017.0,2502.0,2017-09-24,578.0,35.0,24.0,6.0,10.0,10.0,10.0,5.0
forsa,2016-04-27,2017.0,2502.0,2017-09-24,515.0,33.0,22.0,8.0,13.0,9.0,10.0,5.0
fgruppe_wahlen,2016-07-08,2017.0,1320.0,2017-09-24,443.0,34.0,23.0,6.0,13.0,9.0,11.0,4.0
fgruppe_wahlen,2017-07-07,2017.0,1321.0,2017-09-24,79.0,40.0,24.0,8.0,8.0,9.0,7.0,4.0
fgruppe_wahlen,2017-04-28,2017.0,1328.0,2017-09-24,149.0,37.0,29.0,6.0,8.0,9.0,8.0,3.0
fgruppe_wahlen,2017-05-19,2017.0,1344.0,2017-09-24,128.0,38.0,27.0,8.0,7.0,9.0,7.0,4.0
fgruppe_wahlen,2015-09-11,2017.0,1352.0,2017-09-24,744.0,42.0,26.0,4.0,10.0,8.0,4.0,6.0
forsa,2017-09-19,2017.0,2501.0,2017-09-24,5.0,36.0,23.0,9.0,8.0,10.0,9.0,5.0
fgruppe_wahlen,2014-01-31,2017.0,1208.0,2017-09-24,1332.0,43.0,25.0,4.0,10.0,9.0,4.0,5.0
fgruppe_wahlen,2017-07-21,2017.0,1277.0,2017-09-24,65.0,40.0,24.0,8.0,8.0,8.0,8.0,4.0
emnid,2014-11-02,2017.0,2312.0,2017-09-24,1057.0,41.0,25.0,3.0,9.0,9.0,7.0,6.0
infratest_dimap,2017-08-31,2017.0,1411.0,2017-09-24,24.0,37.0,23.0,8.0,8.0,9.0,11.0,4.0
emnid,2017-04-22,2017.0,1412.0,2017-09-24,155.0,36.0,31.0,5.0,6.0,9.0,9.0,4.0
emnid,2015-04-18,2017.0,2326.0,2017-09-24,890.0,41.0,25.0,4.0,10.0,9.0,6.0,5.0
forsa,2016-11-30,2017.0,2503.0,2017-09-24,298.0,37.0,22.0,5.0,10.0,9.0,11.0,6.0
forsa,2015-10-14,2017.0,2502.0,2017-09-24,711.0,38.0,25.0,5.0,10.0,9.0,7.0,6.0
forsa,2015-10-21,2017.0,2502.0,2017-09-24,704.0,38.0,24.0,4.0,11.0,10.0,7.0,6.0
allensbach,2016-11-16,2017.0,1436.0,2017-09-24,312.0,34.0,23.0,7.5,11.0,9.0,10.5,5.0
forsa,2015-12-15,2017.0,2502.0,2017-09-24,649.0,39.0,24.0,4.0,11.0,9.0,8.0,5.0
forsa,2017-08-09,2017.0,2503.0,2017-09-24,46.0,40.0,23.0,7.0,8.0,8.0,8.0,6.0
forsa,2017-09-06,2017.0,2503.0,2017-09-24,18.0,38.0,23.0,8.0,8.0,9.0,9.0,5.0
forsa,2013-12-11,2017.0,2504.0,2017-09-24,1383.0,43.0,24.0,3.0,9.0,10.0,5.0,6.0
allensbach,2015-05-21,2017.0,1450.0,2017-09-24,857.0,41.5,25.5,5.0,9.5,9.0,5.0,4.5
allensbach,2015-01-28,2017.0,1455.0,2017-09-24,970.0,41.5,25.0,4.0,10.5,8.5,6.0,4.5
insa,2016-12-13,2017.0,1455.0,2017-09-24,285.0,32.0,21.5,5.5,11.5,12.0,13.0,4.5
allensbach,2016-03-18,2017.0,1456.0,2017-09-24,555.0,35.0,24.5,7.0,10.0,9.0,10.5,4.0
forsa,2014-08-27,2017.0,2504.0,2017-09-24,1124.0,42.0,24.0,3.0,10.0,9.0,5.0,7.0
emnid,2014-06-22,2017.0,1845.0,2017-09-24,1190.0,39.0,25.0,4.0,10.0,9.0,7.0,6.0
emnid,2015-05-09,2017.0,1848.0,2017-09-24,869.0,40.0,25.0,3.0,10.0,10.0,6.0,6.0
emnid,2013-10-06,2017.0,1849.0,2017-09-24,1449.0,42.0,25.0,4.0,8.0,9.0,6.0,6.0
forsa,2014-11-05,2017.0,2504.0,2017-09-24,1054.0,41.0,22.0,3.0,10.0,9.0,8.0,7.0
forsa,2014-12-16,2017.0,2504.0,2017-09-24,1013.0,43.0,23.0,2.0,10.0,10.0,5.0,7.0
forsa,2015-01-01,2017.0,2504.0,2017-09-24,997.0,42.0,23.0,2.0,10.0,11.0,5.0,7.0
forsa,2015-01-14,2017.0,2504.0,2017-09-24,984.0,42.0,22.0,4.0,10.0,10.0,6.0,6.0
insa,2015-03-11,2017.0,1997.0,2017-09-24,928.0,41.0,24.5,3.0,9.5,9.0,7.5,5.5
forsa,2014-07-23,2017.0,2505.0,2017-09-24,1159.0,43.0,22.0,3.0,10.0,10.0,5.0,7.0
emnid,2015-08-16,2017.0,2436.0,2017-09-24,770.0,43.0,24.0,4.0,11.0,10.0,3.0,5.0
emnid,2017-04-29,2017.0,2439.0,2017-09-24,148.0,36.0,29.0,6.0,7.0,9.0,9.0,4.0
emnid,2015-11-07,2017.0,2442.0,2017-09-24,687.0,36.0,26.0,4.0,10.0,9.0,9.0,6.0
emnid,2017-03-25,2017.0,2450.0,2017-09-24,183.0,33.0,33.0,5.0,8.0,8.0,9.0,4.0
emnid,2017-08-05,2017.0,2453.0,2017-09-24,50.0,38.0,23.0,8.0,8.0,10.0,8.0,5.0
forsa,2016-11-23,2017.0,2505.0,2017-09-24,305.0,36.0,23.0,5.0,10.0,10.0,10.0,6.0
forsa,2017-03-15,2017.0,2505.0,2017-09-24,193.0,33.0,32.0,6.0,7.0,7.0,9.0,6.0
forsa,2017-06-21,2017.0,2505.0,2017-09-24,95.0,39.0,23.0,8.0,8.0,10.0,7.0,5.0
forsa,2017-09-13,2017.0,2505.0,2017-09-24,11.0,37.0,23.0,8.0,8.0,10.0,9.0,5.0
forsa,2015-04-29,2017.0,2506.0,2017-09-24,879.0,42.0,24.0,4.0,10.0,9.0,4.0,7.0
forsa,2015-09-30,2017.0,2506.0,2017-09-24,725.0,40.0,24.0,5.0,10.0,10.0,5.0,6.0
forsa,2016-04-13,2017.0,2506.0,2017-09-24,529.0,34.0,21.0,7.0,14.0,9.0,10.0,5.0
forsa,2016-09-28,2017.0,2506.0,2017-09-24,361.0,33.0,23.0,6.0,10.0,9.0,14.0,5.0
forsa,2016-12-14,2017.0,2506.0,2017-09-24,284.0,37.0,21.0,6.0,10.0,9.0,11.0,6.0
forsa,2017-05-17,2017.0,2506.0,2017-09-24,130.0,38.0,26.0,8.0,7.0,8.0,7.0,6.0
forsa,2013-12-04,2017.0,2507.0,2017-09-24,1390.0,42.0,23.0,3.0,10.0,10.0,5.0,7.0
forsa,2017-07-26,2017.0,2507.0,2017-09-24,60.0,40.0,22.0,8.0,8.0,9.0,7.0,6.0
forsa,2017-08-16,2017.0,2507.0,2017-09-24,39.0,39.0,23.0,8.0,8.0,9.0,8.0,5.0
infratest_dimap,2014-05-16,2017.0,1500.0,2017-09-24,1227.0,39.0,26.0,4.0,11.0,9.0,6.0,5.0
insa,2016-05-23,2017.0,2022.0,2017-09-24,489.0,30.5,19.5,7.0,13.0,10.0,15.0,5.0
emnid,2017-09-09,2017.0,1869.0,2017-09-24,15.0,37.0,24.0,8.0,8.0,9.0,9.0,5.0
emnid,2016-07-23,2017.0,1870.0,2017-09-24,428.0,35.0,23.0,5.0,12.0,10.0,10.0,5.0
emnid,2015-10-10,2017.0,1871.0,2017-09-24,715.0,38.0,25.0,5.0,9.0,10.0,6.0,7.0
insa,2016-03-29,2017.0,1873.0,2017-09-24,544.0,32.0,20.0,6.0,12.5,11.0,13.0,5.5
emnid,2016-01-23,2017.0,1875.0,2017-09-24,610.0,36.0,25.0,5.0,9.0,9.0,10.0,6.0
emnid,2017-01-14,2017.0,1878.0,2017-09-24,253.0,37.0,21.0,6.0,10.0,10.0,12.0,4.0
emnid,2017-07-08,2017.0,1878.0,2017-09-24,78.0,38.0,25.0,8.0,8.0,9.0,7.0,5.0
emnid,2017-03-11,2017.0,1882.0,2017-09-24,197.0,33.0,33.0,6.0,7.0,8.0,8.0,5.0
forsa,2015-06-17,2017.0,2502.0,2017-09-24,830.0,41.0,23.0,5.0,11.0,9.0,5.0,6.0
emnid,2017-08-12,2017.0,1886.0,2017-09-24,43.0,38.0,24.0,8.0,7.0,10.0,8.0,5.0
emnid,2017-09-16,2017.0,1888.0,2017-09-24,8.0,36.0,22.0,9.0,8.0,10.0,11.0,4.0
emnid,2015-01-31,2017.0,1889.0,2017-09-24,967.0,40.0,25.0,3.0,10.0,10.0,6.0,6.0
emnid,2017-09-02,2017.0,1889.0,2017-09-24,22.0,38.0,24.0,8.0,8.0,9.0,8.0,5.0
fgruppe_wahlen,2016-12-09,2017.0,1234.0,2017-09-24,289.0,36.0,22.0,5.0,10.0,10.0,12.0,5.0
infratest_dimap,2014-09-26,2017.0,1008.0,2017-09-24,1094.0,39.0,25.0,3.0,10.0,10.0,8.0,5.0
emnid,2016-04-30,2017.0,2805.0,2017-09-24,512.0,33.0,22.0,6.0,12.0,9.0,13.0,5.0
emnid,2017-01-21,2017.0,2805.0,2017-09-24,246.0,36.0,21.0,6.0,9.0,11.0,12.0,5.0
emnid,2016-07-30,2017.0,2815.0,2017-09-24,421.0,35.0,23.0,5.0,11.0,9.0,12.0,5.0
gms,2016-02-18,2017.0,1009.0,2017-09-24,584.0,37.0,24.0,5.0,9.0,10.0,11.0,4.0
gms,2017-02-09,2017.0,1009.0,2017-09-24,227.0,33.0,29.0,6.0,9.0,8.0,11.0,4.0
gms,2017-07-06,2017.0,1009.0,2017-09-24,80.0,39.0,23.0,9.0,9.0,8.0,7.0,5.0
gms,2013-10-15,2017.0,1010.0,2017-09-24,1440.0,42.0,25.0,3.0,9.0,9.0,6.0,6.0
gms,2015-05-15,2017.0,1010.0,2017-09-24,863.0,41.0,25.0,4.0,11.0,10.0,5.0,4.0
gms,2015-09-17,2017.0,1010.0,2017-09-24,738.0,42.0,24.0,4.0,10.0,9.0,4.0,7.0
gms,2016-03-17,2017.0,1010.0,2017-09-24,556.0,36.0,21.0,7.0,10.0,8.0,14.0,4.0
gms,2016-09-15,2017.0,1010.0,2017-09-24,374.0,33.0,23.0,7.0,11.0,8.0,13.0,5.0
emnid,2014-08-24,2017.0,3215.0,2017-09-24,1127.0,41.0,26.0,4.0,10.0,9.0,4.0,6.0
emnid,2013-10-27,2017.0,3219.0,2017-09-24,1428.0,41.0,26.0,3.0,10.0,9.0,5.0,6.0
emnid,2015-01-17,2017.0,3243.0,2017-09-24,981.0,42.0,24.0,4.0,9.0,9.0,7.0,5.0
emnid,2015-05-03,2017.0,3631.0,2017-09-24,875.0,41.0,25.0,3.0,10.0,9.0,6.0,6.0
allensbach,2013-10-23,2017.0,,2017-09-24,1432.0,41.0,25.0,5.0,9.0,9.0,5.5,5.5
allensbach,2013-11-27,2017.0,,2017-09-24,1397.0,40.0,26.5,4.0,10.0,9.5,5.0,5.0
allensbach,2013-12-19,2017.0,,2017-09-24,1375.0,41.5,25.5,4.0,10.5,9.0,4.5,5.0
allensbach,2014-01-29,2017.0,,2017-09-24,1334.0,40.0,26.0,5.0,10.0,8.5,5.0,5.5
emnid,2014-10-26,2017.0,2309.0,2017-09-24,1064.0,41.0,25.0,3.0,9.0,9.0,6.0,7.0
infratest_dimap,2016-11-18,2017.0,1014.0,2017-09-24,310.0,32.0,23.0,6.0,13.0,9.0,12.0,5.0
allensbach,2014-05-14,2017.0,,2017-09-24,1229.0,39.5,26.0,5.0,10.5,8.0,5.5,5.5
allensbach,2014-06-20,2017.0,,2017-09-24,1192.0,40.0,26.0,4.0,10.0,8.0,6.0,6.0
allensbach,2014-09-17,2017.0,,2017-09-24,1103.0,41.0,25.5,4.0,10.0,8.5,6.5,4.5
allensbach,2014-10-21,2017.0,,2017-09-24,1069.0,39.5,26.0,3.0,10.5,8.5,7.5,5.0
allensbach,2014-11-19,2017.0,,2017-09-24,1040.0,40.5,27.0,3.5,9.5,8.0,6.5,5.0
insa,2017-02-02,2017.0,,2017-09-24,234.0,33.0,27.0,6.0,,9.0,12.0,13.0
insa,2016-04-11,2017.0,1997.0,2017-09-24,531.0,31.5,19.5,7.5,13.5,9.5,12.5,6.0
insa,2013-10-15,2017.0,1998.0,2017-09-24,1440.0,42.0,26.0,4.0,9.0,9.0,6.0,4.0
insa,2014-08-27,2017.0,1998.0,2017-09-24,1124.0,42.0,25.0,3.5,10.0,9.5,5.0,5.0
allensbach,2017-08-22,2017.0,1421.0,2017-09-24,33.0,39.5,24.0,10.0,7.5,8.0,7.0,4.0
emnid,2017-08-19,2017.0,1426.0,2017-09-24,36.0,39.0,24.0,8.0,8.0,9.0,7.0,5.0
forsa,2017-01-18,2017.0,2503.0,2017-09-24,249.0,38.0,21.0,6.0,9.0,9.0,11.0,6.0
allensbach,2016-01-26,2017.0,1431.0,2017-09-24,607.0,35.0,25.0,6.5,9.0,9.5,10.0,5.0
fgruppe_wahlen,2014-06-27,2017.0,1315.0,2017-09-24,1185.0,39.0,25.0,3.0,11.0,9.0,6.0,7.0
forsa,2017-07-05,2017.0,2503.0,2017-09-24,81.0,39.0,23.0,8.0,8.0,9.0,7.0,6.0
emnid,2016-03-12,2017.0,2340.0,2017-09-24,561.0,36.0,24.0,5.0,11.0,9.0,11.0,4.0
emnid,2013-12-22,2017.0,2346.0,2017-09-24,1372.0,41.0,25.0,4.0,9.0,9.0,5.0,7.0
emnid,2017-07-22,2017.0,2349.0,2017-09-24,64.0,38.0,25.0,8.0,8.0,9.0,8.0,4.0
forsa,2016-05-11,2017.0,2002.0,2017-09-24,501.0,34.0,21.0,8.0,13.0,9.0,10.0,5.0
forsa,2017-04-26,2017.0,2002.0,2017-09-24,151.0,36.0,30.0,6.0,7.0,8.0,9.0,4.0
forsa,2015-05-20,2017.0,2003.0,2017-09-24,858.0,40.0,22.0,6.0,11.0,9.0,5.0,7.0
emnid,2016-08-20,2017.0,2358.0,2017-09-24,400.0,34.0,23.0,5.0,13.0,9.0,10.0,6.0
